Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
325500,10892544041757,Endorsements,Solved,Low,Mail,11-05-2023 14:18,07-06-2023 17:37,11-05-2023 16:14,11-05-2023 14:51,07-06-2023 17:37,651,,0,1,287,39079,19639,39079,19639,286,286,-
325513,10241514012573,Support,Closed,Low,Mail,11-05-2023 14:27,07-06-2023 05:51,11-05-2023 14:52,11-05-2023 14:52,14-05-2023 18:20,76,4,0,2,451,4553,2393,4553,2393,4552,2392,Is my treatment covered (IMTC)
325516,7303317119773,Support,Closed,Low,Internal Communication,11-05-2023 14:30,07-06-2023 05:51,11-05-2023 14:51,11-05-2023 14:51,11-05-2023 19:04,5,Offered,0,2,1,274,274,274,274,274,274,-
325522,10893028971805,Support,Closed,Low,Mail,11-05-2023 14:36,10-06-2023 19:36,11-05-2023 14:51,11-05-2023 14:51,21-05-2023 18:42,244,Offered,0,2,82,14646,7086,14646,7086,14647,7267,HR Queries
325529,8837915436573,Reimbursement Claims,Closed,Low,Mail,11-05-2023 14:38,07-06-2023 05:51,11-05-2023 18:10,11-05-2023 18:10,12-05-2023 14:08,24,,0,1,690,1410,690,1410,690,1410,690,-
325530,10893082694813,Support,Closed,Low,Mail,11-05-2023 14:39,07-06-2023 05:51,11-05-2023 14:52,11-05-2023 14:52,12-05-2023 17:37,27,Offered,0,3,304,1619,899,1619,899,1619,899,-
325540,7302907668125,Reimbursement Claims,Closed,Low,Mail,11-05-2023 14:42,11-05-2023 18:14,11-05-2023 18:14,11-05-2023 18:14,11-05-2023 18:14,4,,0,0,,213,213,213,213,213,213,-
325546,7303317119773,Support,Closed,Low,Internal Communication,11-05-2023 14:49,07-06-2023 05:51,11-05-2023 14:52,11-05-2023 14:52,12-05-2023 20:33,30,Offered,0,3,1,1784,1064,1784,1064,1785,1065,-
325558,7252411105949,Onboardings,Closed,Low,Mail,11-05-2023 14:57,14-06-2023 14:38,11-05-2023 17:10,11-05-2023 17:10,25-05-2023 14:26,335,,0,10,133,20129,10049,20129,10049,3668,1508,-
325562,7302915849117,Support,Closed,Low,Internal Communication,11-05-2023 15:00,07-06-2023 05:51,11-05-2023 15:47,11-05-2023 15:47,11-05-2023 16:39,2,Offered,0,1,99,99,99,99,99,99,99,-
325566,7302483523613,Endorsements,Closed,Low,OutBound,11-05-2023 15:05,07-06-2023 05:51,11-05-2023 15:05,11-05-2023 15:05,11-05-2023 15:05,0,,0,0,,0,0,0,0,0,0,-
325567,6764218515229,Support,Closed,Low,Internal Communication,11-05-2023 15:06,07-06-2023 05:51,11-05-2023 15:47,11-05-2023 15:47,11-05-2023 16:16,1,Offered,0,1,70,70,70,70,70,70,70,-
325570,6764186610589,Endorsements,Solved,Urgent,Internal Communication,11-05-2023 15:11,12-06-2023 20:18,11-05-2023 15:26,11-05-2023 15:26,12-06-2023 20:18,773,,0,2,862,46387,23347,46387,23347,7697,3981,-
325573,7303506451357,Support,Closed,Low,Mail,11-05-2023 15:11,07-06-2023 05:51,11-05-2023 15:48,11-05-2023 15:48,15-05-2023 19:15,100,4,0,3,63,6004,3124,6004,3124,6003,3123,Is my treatment covered (IMTC)
325577,6764218515229,Support,Closed,Low,Internal Communication,11-05-2023 15:13,07-06-2023 05:51,11-05-2023 15:47,11-05-2023 15:47,11-05-2023 16:22,1,Offered,0,1,69,69,69,69,69,69,69,HR Queries
325578,10253965131165,Reimbursement Claims,Closed,Low,Mail,11-05-2023 15:14,07-06-2023 05:51,11-05-2023 18:21,11-05-2023 18:21,14-05-2023 22:38,79,,0,1,2505,4763,2505,4763,2505,4763,2505,-
325581,10894078663709,Reimbursement Claims,Closed,Low,Mail,11-05-2023 15:19,07-06-2023 05:51,11-05-2023 18:22,11-05-2023 18:22,16-05-2023 10:02,115,,0,1,2500,6882,3282,6882,3282,6882,3282,-
325588,10828237191581,Endorsements,Closed,Low,OutBound,11-05-2023 15:24,17-05-2023 17:07,11-05-2023 15:24,11-05-2023 15:24,17-05-2023 17:07,146,,0,0,,8743,4423,8743,4423,0,0,-
325597,10759067631517,Support,Closed,Low,Mail,11-05-2023 15:32,07-06-2023 05:51,11-05-2023 15:48,11-05-2023 15:48,15-05-2023 19:06,100,Offered,0,2,46,5974,3094,5974,3094,5974,3094,Claims
325598,7303605689373,Endorsements,Pending,Low,OutBound,11-05-2023 15:33,11-05-2023 15:33,11-05-2023 15:33,11-05-2023 15:33,,,,0,0,,,,,,,,-
325601,7262269069469,Reimbursement Claims,Closed,Low,Closed Ticket,11-05-2023 15:35,12-05-2023 13:19,11-05-2023 18:23,11-05-2023 18:23,12-05-2023 13:19,22,,0,0,,1304,584,1304,584,1304,584,-
325607,7302807706397,Reimbursement Claims,Closed,Low,Mail,11-05-2023 15:40,11-05-2023 18:30,11-05-2023 18:30,11-05-2023 18:30,11-05-2023 18:30,3,,0,0,,170,170,170,170,170,170,-
325623,7848053748765,Reimbursement Claims,Closed,Low,OutBound,11-05-2023 15:49,08-06-2023 13:36,11-05-2023 15:49,11-05-2023 15:49,19-05-2023 12:45,189,,0,1,5576,11336,5576,11336,5576,11336,5576,-
325624,10894835056029,Support,Closed,Low,Mail,11-05-2023 15:49,07-06-2023 05:51,11-05-2023 16:21,11-05-2023 16:21,14-05-2023 18:20,75,Offered,0,1,361,4471,2311,4471,2311,4472,2312,Others
325650,7724784540701,Endorsements,Closed,Low,OutBound,11-05-2023 16:05,18-06-2023 15:36,11-05-2023 16:05,11-05-2023 16:05,29-05-2023 14:54,431,,0,3,3512,25849,12889,25849,12889,0,0,-
325651,7303266034717,Reimbursement Claims,Hold,Low,Mail,11-05-2023 16:07,18-06-2023 20:50,11-05-2023 18:31,11-05-2023 18:31,,,,0,4,2002,,,,,55003,27643,-
325655,7302807706397,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:13,11-05-2023 18:30,11-05-2023 18:30,11-05-2023 18:30,11-05-2023 18:30,2,,0,0,,138,138,138,138,138,138,-
325656,7272654657949,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:14,16-05-2023 15:44,11-05-2023 18:33,11-05-2023 18:33,16-05-2023 15:44,120,,0,0,,7170,3570,7170,3570,7170,3570,-
325660,7290776259997,Endorsements,Closed,Low,OutBound,11-05-2023 16:16,07-06-2023 05:51,11-05-2023 16:16,11-05-2023 16:16,11-05-2023 16:16,0,,0,0,,0,0,0,0,0,0,-
325667,10587725459485,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:21,11-05-2023 18:34,11-05-2023 18:34,11-05-2023 18:34,11-05-2023 18:34,2,,0,0,,133,133,133,133,133,133,-
325669,7654781938589,Endorsements,Pending,Low,Mail,11-05-2023 16:21,16-05-2023 10:22,16-05-2023 10:22,12-05-2023 11:08,,,,0,1,3033,,,,,5913,3033,-
325671,7293503830173,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:23,11-05-2023 19:13,11-05-2023 18:34,11-05-2023 18:34,11-05-2023 19:13,3,,0,1,170,171,171,171,171,171,171,-
325672,7302807706397,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:23,07-06-2023 05:51,11-05-2023 18:31,11-05-2023 18:31,11-05-2023 20:24,4,,0,1,242,242,242,242,242,242,242,-
325679,7236024467485,Endorsements,Closed,Low,OutBound,11-05-2023 16:29,15-06-2023 13:41,11-05-2023 16:29,11-05-2023 16:29,26-05-2023 12:53,356,,0,1,10585,21385,10585,21385,10585,0,0,-
325681,10895790448413,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:32,12-06-2023 19:39,11-05-2023 18:35,11-05-2023 18:35,23-05-2023 19:04,291,,0,1,2427,17432,8792,17432,8792,17432,8612,-
325682,10222680848541,Reimbursement Claims,Closed,Low,Mail,11-05-2023 16:32,31-05-2023 12:57,15-05-2023 18:39,12-05-2023 10:22,31-05-2023 12:57,476,,0,4,138,28584,14184,28584,14184,28584,14184,-
325683,7236024467485,Endorsements,Closed,Low,OutBound,11-05-2023 16:34,07-06-2023 16:36,11-05-2023 16:34,11-05-2023 16:34,18-05-2023 15:34,167,,0,1,4980,10020,4980,10020,4980,0,0,-
325693,7303506451357,Support,Closed,Low,Mail,11-05-2023 16:45,07-06-2023 05:51,16-05-2023 11:15,11-05-2023 16:52,16-05-2023 11:15,114,Offered,0,1,7,6869,3269,6869,3269,6870,3270,-
325696,7306178951709,Endorsements,Closed,Low,OutBound,11-05-2023 16:47,07-06-2023 05:51,11-05-2023 16:47,11-05-2023 16:47,11-05-2023 16:48,0,,0,1,1,1,1,1,1,1,1,-
325702,10650581409053,Onboardings,Pending,Low,Mail,11-05-2023 16:51,12-05-2023 16:39,12-05-2023 10:25,12-05-2023 10:25,,,,0,1,708,,,,,1428,708,-
325707,7223314000285,Support,Open,Low,Internal Communication,11-05-2023 16:55,14-06-2023 10:43,11-05-2023 17:41,11-05-2023 17:41,,,,0,8,944,,,,,18357,8997,-
325714,7303331267101,Endorsements,Pending,Low,OutBound,11-05-2023 16:59,14-06-2023 16:42,11-05-2023 16:59,11-05-2023 16:59,,,,0,2,24439,,,,,11,11,-
325717,7915505261725,Reimbursement Claims,Closed,Low,Mail,11-05-2023 17:02,07-06-2023 05:51,11-05-2023 18:38,11-05-2023 18:38,12-05-2023 13:05,20,,0,1,482,1202,482,1202,482,1202,482,-
325718,7303442835357,Endorsements,Closed,Low,OutBound,11-05-2023 17:04,11-06-2023 16:36,11-05-2023 17:04,11-05-2023 17:04,22-05-2023 16:18,263,,0,1,7875,15795,7875,15795,7875,0,0,-
325720,6764218515229,Support,Closed,Low,Internal Communication,11-05-2023 17:04,07-06-2023 05:51,11-05-2023 17:42,11-05-2023 17:42,11-05-2023 18:00,1,Offered,0,2,42,56,56,56,56,56,56,-
325726,7302855500317,Onboardings,Closed,Low,Mail,11-05-2023 17:08,07-06-2023 05:51,12-05-2023 10:25,12-05-2023 10:25,12-05-2023 10:25,17,,0,0,,1037,317,1037,317,1037,317,-
325732,10896676673437,Support,Closed,Low,Mail,11-05-2023 17:10,07-06-2023 05:51,11-05-2023 17:42,11-05-2023 17:42,14-05-2023 10:03,65,Offered,0,2,56,3893,1733,3893,1733,3894,1734,Health ID
325737,10736801793949,Support,Closed,Low,Mail,11-05-2023 17:12,07-06-2023 05:50,11-05-2023 17:43,11-05-2023 17:43,14-05-2023 18:21,73,Offered,0,1,261,4389,2229,4389,2229,4389,2229,-
325739,9784755675549,Endorsements,Solved,Low,OutBound,11-05-2023 17:12,02-06-2023 11:11,11-05-2023 17:12,11-05-2023 17:12,02-06-2023 11:11,522,,0,2,3458,31318,15478,31318,15478,0,0,-
325741,8457645646109,Endorsements,Closed,Low,Mail,11-05-2023 17:13,07-06-2023 13:37,12-05-2023 11:08,12-05-2023 11:08,18-05-2023 12:34,163,,0,1,4761,9801,4761,9801,4761,1075,355,-
325755,8457645646109,Endorsements,Closed,Low,Mail,11-05-2023 17:25,07-06-2023 05:50,12-05-2023 11:07,12-05-2023 11:07,15-05-2023 11:21,90,,0,0,,5396,2516,5396,2516,1110,390,-
325762,7302915849117,Support,Closed,Low,Internal Communication,11-05-2023 17:32,07-06-2023 05:50,11-05-2023 17:43,11-05-2023 17:43,14-05-2023 16:50,71,Offered,0,2,487,4278,2118,4278,2118,4278,2118,-
325768,9107753020445,Endorsements,Closed,Low,OutBound,11-05-2023 17:39,07-06-2023 05:50,11-05-2023 17:39,11-05-2023 17:39,11-05-2023 17:39,0,,0,0,,0,0,0,0,0,0,-
325770,10612742633373,Reimbursement Claims,Closed,Low,Mail,11-05-2023 17:40,07-06-2023 05:50,11-05-2023 18:38,11-05-2023 18:38,13-05-2023 12:48,43,,0,0,,2588,1148,2588,1148,2588,1148,-
325785,7302741062685,Support,Closed,Low,Mail,11-05-2023 17:43,07-06-2023 05:50,12-05-2023 10:27,12-05-2023 10:27,16-05-2023 12:57,115,Offered,0,2,324,6915,3315,6915,3315,6915,3315,-
325786,10897553332509,Reimbursement Claims,Closed,Low,OutBound,11-05-2023 17:45,12-06-2023 20:39,11-05-2023 17:48,11-05-2023 17:48,23-05-2023 20:22,291,,0,3,452,17437,8797,17437,8797,17438,8797,-
325791,8245222690589,Support,Open,Low,Mail,11-05-2023 17:49,08-06-2023 14:03,12-05-2023 10:28,12-05-2023 10:28,,,,0,3,316,,,,,40092,19932,-
325793,9011812554781,Support,Closed,Low,Mail,11-05-2023 17:49,15-06-2023 18:38,11-05-2023 17:57,11-05-2023 17:57,26-05-2023 18:00,360,Offered,0,3,123,21610,10810,21610,10810,21611,10811,-
325808,8334227132829,Support,Closed,Low,Internal Communication,11-05-2023 18:10,07-06-2023 05:50,12-05-2023 10:29,12-05-2023 10:29,12-05-2023 12:47,19,Offered,0,2,371,1117,397,1117,397,1117,397,-
325818,7291464576925,Endorsements,Closed,Low,OutBound,11-05-2023 18:16,07-06-2023 05:50,11-05-2023 18:16,11-05-2023 18:16,11-05-2023 18:16,0,,0,1,1,1,1,1,1,1,1,-
325825,7251423260829,Endorsements,Closed,Low,OutBound,11-05-2023 18:23,07-06-2023 05:50,11-05-2023 18:23,11-05-2023 18:23,11-05-2023 18:23,0,,0,0,,0,0,0,0,0,0,-
325828,9354182427805,Support,Closed,Urgent,Internal Communication,11-05-2023 18:24,07-06-2023 05:50,12-05-2023 10:29,12-05-2023 10:29,15-05-2023 15:34,93,4,0,2,347,5590,2710,5590,2710,5589,2709,-
325835,7297730344349,Support,Closed,Low,Internal Communication,11-05-2023 18:25,07-06-2023 05:50,12-05-2023 10:30,12-05-2023 10:30,12-05-2023 11:23,17,Offered,0,2,296,1018,298,1018,298,1018,298,Claims
325841,7297730344349,Support,Closed,Low,Internal Communication,11-05-2023 18:25,07-06-2023 05:50,12-05-2023 10:30,12-05-2023 10:30,16-05-2023 15:33,117,Offered,0,2,628,7028,3428,7028,3428,7029,3429,-
325847,7303058472861,Endorsements,Closed,Low,OutBound,11-05-2023 18:26,07-06-2023 05:50,11-05-2023 18:26,11-05-2023 18:26,11-05-2023 18:27,0,,0,1,1,1,1,1,1,1,1,-
325852,7234613631005,Endorsements,Closed,Low,OutBound,11-05-2023 18:31,07-06-2023 05:50,11-05-2023 18:31,11-05-2023 18:31,11-05-2023 18:32,0,,0,1,1,1,1,1,1,1,1,-
325853,10898671928989,Support,Closed,Low,Mail,11-05-2023 18:31,07-06-2023 16:36,12-05-2023 10:31,12-05-2023 10:31,18-05-2023 15:43,165,Offered,0,2,265,9912,4872,9912,4872,9912,4872,-
325854,7302913591965,Support,Closed,Low,Mail,11-05-2023 18:31,07-06-2023 05:50,12-05-2023 10:31,12-05-2023 10:31,12-05-2023 12:49,18,Offered,0,1,248,1098,378,1098,378,1098,378,-
325864,7665259719709,Endorsements,Closed,Low,OutBound,11-05-2023 18:37,07-06-2023 05:50,11-05-2023 18:37,11-05-2023 18:37,11-05-2023 18:38,0,,0,1,1,1,1,1,1,1,1,-
325868,6764218515229,Support,Closed,Low,Internal Communication,11-05-2023 18:43,07-06-2023 05:50,12-05-2023 10:33,12-05-2023 10:33,12-05-2023 11:26,17,Offered,0,1,283,1003,283,1003,283,1003,283,Is my treatment covered (IMTC)
325869,7274430781725,Support,Closed,Low,Internal Communication,11-05-2023 18:44,07-06-2023 05:50,12-05-2023 10:33,12-05-2023 10:33,12-05-2023 12:31,18,Offered,0,2,337,1067,347,1067,347,1067,347,-
325873,7303549109405,Endorsements,Closed,Low,OutBound,11-05-2023 18:46,07-06-2023 05:50,11-05-2023 18:46,11-05-2023 18:46,11-05-2023 18:48,0,,0,1,2,2,2,2,2,2,2,-
325875,7234652288925,Endorsements,Closed,Low,Closed Ticket,11-05-2023 18:48,08-06-2023 17:13,12-05-2023 11:07,12-05-2023 11:07,08-06-2023 17:13,670,,0,2,2884,40225,20065,40225,20065,5763,2883,-
325876,8594497149853,Support,Closed,Low,Mail,11-05-2023 18:49,07-06-2023 05:50,12-05-2023 11:26,12-05-2023 11:26,14-05-2023 17:10,70,Offered,0,2,490,4221,2061,4221,2061,4221,2061,-
325877,7302908560285,Onboardings,Solved,Low,Mail,11-05-2023 18:50,02-06-2023 15:16,12-05-2023 11:54,12-05-2023 11:54,02-06-2023 15:16,524,,0,9,304,31466,15626,31466,15626,6009,2472,-
325878,10899182815773,Support,Closed,Low,Mail,11-05-2023 18:50,07-06-2023 05:50,12-05-2023 11:22,12-05-2023 11:22,16-05-2023 12:25,114,4,0,2,321,6815,3215,6815,3215,6814,3214,-
325885,9937698578077,Reimbursement Claims,Hold,Low,Mail,11-05-2023 18:56,14-06-2023 17:59,12-05-2023 10:40,12-05-2023 10:40,,,,0,4,1843,,,,,48902,24243,-
325889,10400796564637,Endorsements,Pending,Low,OutBound,11-05-2023 19:00,16-06-2023 19:19,11-05-2023 19:00,11-05-2023 19:00,,,,0,8,4832,,,,,36619,18619,-
325894,7302818910621,Endorsements,Pending,Low,OutBound,11-05-2023 19:09,11-05-2023 19:09,11-05-2023 19:09,11-05-2023 19:09,,,,0,0,,,,,,,,-
325901,8079768043805,Endorsements,Closed,Low,Mail,11-05-2023 19:19,07-06-2023 05:50,12-05-2023 11:07,12-05-2023 11:07,17-05-2023 11:10,136,,0,2,2847,8151,3831,8151,3831,5727,2847,-
325932,10359633586077,Reimbursement Claims,Closed,Low,Mail,11-05-2023 19:53,12-05-2023 10:40,12-05-2023 10:40,12-05-2023 10:40,12-05-2023 10:40,15,,0,0,,887,167,887,167,887,167,-
325944,10359633586077,Reimbursement Claims,Hold,Low,Mail,11-05-2023 19:58,14-06-2023 18:14,12-05-2023 18:13,12-05-2023 11:23,,,,0,5,671,,,,,48855,24375,-
325947,7333393633437,Support,Closed,Low,Mail,11-05-2023 20:04,07-06-2023 05:50,12-05-2023 11:23,12-05-2023 11:23,12-05-2023 17:24,21,Offered,0,2,448,1280,560,1280,560,1280,560,-
325968,10874594471325,Support,Closed,Low,Mail,11-05-2023 20:51,12-06-2023 13:38,12-05-2023 11:23,12-05-2023 11:23,23-05-2023 12:48,280,Offered,0,2,4871,16798,8158,16798,8158,16798,8158,Claims
325970,9577432832285,Reimbursement Claims,Closed,Low,Mail,11-05-2023 21:05,19-05-2023 10:24,18-05-2023 21:04,12-05-2023 11:23,19-05-2023 10:24,181,,0,2,5040,10879,5124,10879,5124,10879,5124,-
325977,10682707289117,Support,Closed,Low,Mail,11-05-2023 21:10,07-06-2023 18:38,12-05-2023 11:23,12-05-2023 11:23,18-05-2023 18:03,165,4,0,1,4864,9894,4864,9894,4864,9894,4864,Claims
325978,10056781798941,Reimbursement Claims,Solved,Low,Mail,11-05-2023 21:21,16-06-2023 10:50,12-05-2023 10:41,12-05-2023 10:41,16-06-2023 10:50,853,,0,4,427,51209,25311,51209,25311,51209,25131,-
325979,7302222864029,Reimbursement Claims,Solved,Low,Mail,11-05-2023 21:21,30-05-2023 10:58,16-05-2023 19:32,12-05-2023 10:42,30-05-2023 10:58,446,,0,8,597,26737,13079,26737,13079,26735,12899,-
325996,10903515562781,Support,Closed,Low,Mail,11-05-2023 21:50,07-06-2023 05:50,12-05-2023 11:23,12-05-2023 11:23,14-05-2023 10:06,60,Offered,0,2,151,3616,1507,3616,1507,3616,1507,Claims
325997,10553417806621,Support,Closed,Low,Mail,11-05-2023 21:51,07-06-2023 05:50,12-05-2023 11:23,12-05-2023 11:23,14-05-2023 10:04,60,Offered,0,1,165,3613,1505,3613,1505,3613,1504,Health ID
326012,10903880224029,Support,Closed,Low,Mail,11-05-2023 22:15,07-06-2023 05:50,12-05-2023 11:23,12-05-2023 11:23,15-05-2023 13:04,87,Offered,0,1,153,5209,2405,5209,2405,5209,2405,Claims
326013,7435636336797,Reimbursement Claims,Closed,Low,Mail,11-05-2023 22:18,14-05-2023 22:54,12-05-2023 10:51,12-05-2023 10:51,14-05-2023 22:54,73,,0,1,111,4357,2160,4357,2160,4357,2160,-
326040,10784598147101,Reimbursement Claims,Closed,Low,Mail,11-05-2023 22:30,12-05-2023 14:38,12-05-2023 09:42,12-05-2023 09:42,12-05-2023 14:38,16,,0,1,338,968,339,968,339,968,339,-
326069,10609705128093,Reimbursement Claims,Closed,Low,Mail,11-05-2023 23:28,07-06-2023 05:49,12-05-2023 10:52,12-05-2023 10:52,12-05-2023 10:52,11,,0,0,,684,113,684,113,684,113,-
326070,7302860168861,Onboardings,Solved,Low,Mail,11-05-2023 23:28,15-06-2023 18:02,12-05-2023 18:00,12-05-2023 18:00,15-06-2023 18:02,835,,0,8,541,50073,25022,50073,25022,1698,1127,-
326078,7252260605213,Support,Closed,Low,Mail,11-05-2023 23:28,08-06-2023 15:36,12-05-2023 11:24,12-05-2023 11:24,19-05-2023 15:04,184,Offered,0,3,216,11015,5224,11015,5224,11015,5224,-
326116,10864847678109,Reimbursement Claims,Closed,Low,Mail,11-05-2023 23:30,07-06-2023 05:49,12-05-2023 09:43,12-05-2023 09:43,16-05-2023 16:27,113,,0,1,1440,6777,3328,6777,3328,6777,3328,-
326122,10682716730781,Reimbursement Claims,Open,Low,Mail,11-05-2023 23:57,17-06-2023 22:04,12-05-2023 09:43,12-05-2023 09:43,,,,0,9,3038,,,,,53164,26460,-
326130,7303546933405,Reimbursement Claims,Closed,Low,Mail,12-05-2023 02:44,13-06-2023 14:38,12-05-2023 13:11,12-05-2023 13:11,24-05-2023 13:33,299,,0,3,414,17930,8914,17930,8914,17930,8914,-
326136,9232977991325,Support,Closed,Low,Mail,12-05-2023 06:59,07-06-2023 05:49,12-05-2023 11:24,12-05-2023 11:24,16-05-2023 10:31,100,3,0,2,225,5973,2972,5973,2972,5972,2971,-
326140,7250290940573,Support,Closed,Low,Internal Communication,12-05-2023 07:39,07-06-2023 05:49,12-05-2023 11:21,12-05-2023 11:21,14-05-2023 16:48,57,Offered,0,2,340,3429,1909,3429,1909,3429,1909,-
326144,8571909373341,Support,Closed,Low,Mail,12-05-2023 08:17,07-06-2023 05:49,12-05-2023 11:25,12-05-2023 11:25,14-05-2023 10:06,50,Offered,0,3,200,2988,1506,2988,1506,2988,1506,Is my treatment covered (IMTC)
326157,7290776262045,Endorsements,Closed,Low,OutBound,12-05-2023 09:04,07-06-2023 05:49,12-05-2023 09:04,12-05-2023 09:04,12-05-2023 09:04,0,,0,0,,0,0,0,0,0,0,-
326160,9937652843293,Endorsements,Closed,Low,OutBound,12-05-2023 09:15,07-06-2023 05:49,12-05-2023 09:15,12-05-2023 09:15,12-05-2023 09:15,0,,0,0,,0,0,0,0,0,0,-
326170,10910119320221,Onboardings,Solved,Low,Mail,12-05-2023 09:28,06-06-2023 17:25,16-05-2023 10:14,16-05-2023 10:14,06-06-2023 17:25,608,,0,6,2825,36478,18478,36478,18478,5932,3052,-
326174,7308574273309,Support,Closed,Low,Mail,12-05-2023 09:35,07-06-2023 05:49,12-05-2023 11:24,12-05-2023 11:24,14-05-2023 10:06,49,Offered,0,1,145,2910,1470,2910,1470,2910,1470,HR Queries
326189,7302627141917,Reimbursement Claims,Closed,Low,Mail,12-05-2023 10:02,07-06-2023 05:49,12-05-2023 10:55,12-05-2023 10:55,15-05-2023 12:53,75,,0,1,2331,4491,2331,4491,2331,4492,2332,-
326192,10910400028445,Reimbursement Claims,Closed,Low,Mail,12-05-2023 10:06,07-06-2023 21:35,12-05-2023 10:34,12-05-2023 10:34,18-05-2023 21:08,155,,0,2,3044,9302,4974,9302,4974,9303,4974,-
326194,7223613402013,Support,Closed,Low,Internal Communication,12-05-2023 10:07,08-06-2023 13:36,12-05-2023 11:21,12-05-2023 11:21,19-05-2023 13:08,171,Offered,0,1,5220,10260,5220,10260,5220,10260,5220,Others
326195,7960598849693,Reimbursement Claims,Hold,Low,Mail,12-05-2023 10:09,13-06-2023 19:43,12-05-2023 10:55,12-05-2023 10:55,,,,0,6,1370,,,,,46653,23434,-
326201,10235584179741,Reimbursement Claims,Hold,Low,Mail,12-05-2023 10:17,18-06-2023 21:03,12-05-2023 10:56,12-05-2023 10:56,,,,0,10,408,,,,,53926,27281,-
326206,7303317119773,Support,Closed,Low,Internal Communication,12-05-2023 10:24,07-06-2023 05:49,12-05-2023 11:21,12-05-2023 11:21,12-05-2023 12:07,2,Offered,0,2,2,103,103,103,103,103,103,-
326208,8717755739421,Reimbursement Claims,Solved,Low,Mail,12-05-2023 10:28,05-06-2023 11:34,12-05-2023 10:35,12-05-2023 10:35,05-06-2023 11:34,577,,0,6,384,34626,17346,34626,17346,34628,17346,-
326214,7303155880093,Support,Closed,Low,Internal Communication,12-05-2023 10:35,07-06-2023 05:49,12-05-2023 11:21,12-05-2023 11:21,12-05-2023 13:28,3,Offered,0,3,62,173,173,173,173,173,173,HR Queries
326215,10027724792221,Endorsements,Closed,Low,Mail,12-05-2023 10:35,17-05-2023 18:58,12-05-2023 11:03,12-05-2023 11:03,17-05-2023 18:58,128,,0,0,,7703,4103,7703,4103,7702,4102,-
326216,10910599275677,Support,Closed,Low,Mail,12-05-2023 10:36,07-06-2023 05:49,12-05-2023 11:25,12-05-2023 11:25,14-05-2023 10:07,48,Offered,0,2,89,2851,1411,2851,1411,2852,1412,Claims
326229,7236760889757,Support,Solved,Low,Internal Communication,12-05-2023 10:46,03-06-2023 17:49,03-06-2023 17:49,03-06-2023 17:49,03-06-2023 17:49,535,Offered,0,4,2,32103,16263,32103,16263,32103,16263,-
326230,10607910165277,Reimbursement Claims,Closed,Low,Mail,12-05-2023 10:47,07-06-2023 05:49,12-05-2023 14:18,12-05-2023 11:25,13-05-2023 14:39,28,,0,2,98,1673,953,1673,953,1672,952,-
326234,9475573115805,Reimbursement Claims,Closed,Low,Mail,12-05-2023 10:55,07-06-2023 05:49,12-05-2023 13:16,12-05-2023 11:25,13-05-2023 21:12,34,,0,1,1324,2057,1324,2057,1324,2056,1324,-
326235,9577956152093,Support,Closed,Low,Mail,12-05-2023 10:56,07-06-2023 05:49,12-05-2023 11:25,12-05-2023 11:25,14-05-2023 17:32,55,Offered,0,2,75,3276,1836,3276,1836,3276,1836,Claims
326239,7302863052573,Reimbursement Claims,Closed,Low,Mail,12-05-2023 11:01,07-06-2023 18:38,12-05-2023 13:17,12-05-2023 11:22,18-05-2023 17:35,151,,0,3,847,9034,4714,9034,4714,9033,4713,-
326240,7290785673885,Endorsements,Closed,Low,OutBound,12-05-2023 11:02,07-06-2023 05:49,12-05-2023 11:02,12-05-2023 11:02,12-05-2023 11:03,0,,0,1,1,1,1,1,1,1,1,-
326247,6763878549661,Support,Closed,Low,Internal Communication,12-05-2023 11:08,07-06-2023 05:49,12-05-2023 11:22,12-05-2023 11:22,12-05-2023 12:27,1,Offered,0,2,73,80,80,80,80,80,80,-
326248,7666101574045,Support,Closed,Urgent,Internal Communication,12-05-2023 11:08,07-06-2023 05:49,12-05-2023 12:35,12-05-2023 12:35,12-05-2023 17:51,7,Offered,0,2,105,403,403,403,403,403,403,-
326249,10910860759325,Support,Closed,Low,Mail,12-05-2023 11:10,07-06-2023 05:49,12-05-2023 11:25,12-05-2023 11:25,17-05-2023 16:59,126,Offered,0,5,72,7548,3948,7548,3948,7548,3948,Is my treatment covered (IMTC)
326252,5879816232989,Support,Closed,Low,Internal Communication,12-05-2023 11:13,07-06-2023 16:36,12-05-2023 11:22,12-05-2023 11:22,18-05-2023 16:03,149,Offered,0,1,4609,8929,4609,8929,4609,8929,4609,-
326256,10910910259357,Support,Closed,Low,Mail,12-05-2023 11:18,07-06-2023 05:49,12-05-2023 11:25,12-05-2023 11:25,16-05-2023 12:12,97,4,0,2,63,5814,2934,5814,2934,5814,2934,Others
